rank,content_hash_id,baseline_score,reason_code,march_impressions,staleness_days
4226,content_49ef6ba3ba165258,75.5522414724767,STALE_HIGH_OPPORTUNITY,1918,34.0
4227,content_7906e7596d464317,75.55012945722191,STALE_HIGH_OPPORTUNITY,1917,34.0
4228,content_9e55c131e1414435,75.55012945722191,STALE_HIGH_OPPORTUNITY,1917,34.0
4229,content_8f19f03c3d1b4f21,75.55012945722191,STALE_HIGH_OPPORTUNITY,1917,34.0
4230,content_e77d0958fa1a8310,75.54780624044164,STALE_HIGH_OPPORTUNITY,1916,34.0
4231,content_72e2e87b98c87b49,75.54780624044164,STALE_HIGH_OPPORTUNITY,1916,34.0
4232,content_c2baa4be49c0644c,75.54780624044164,STALE_HIGH_OPPORTUNITY,1916,34.0
4233,content_cefede55fbb45c98,75.54537742289864,STALE_HIGH_OPPORTUNITY,1915,34.0
4234,content_08a4e31450fd0cc0,75.54537742289864,STALE_HIGH_OPPORTUNITY,1915,34.0
4235,content_08f967a8f8abfd2e,75.54537742289864,STALE_HIGH_OPPORTUNITY,1915,34.0
4236,content_01fed976ccfdcf2b,75.54537742289864,STALE_HIGH_OPPORTUNITY,1915,34.0
4237,content_a36a03f08f2edad7,75.54537742289864,STALE_HIGH_OPPORTUNITY,1915,34.0
4238,content_6a7095941dc74df5,75.54294860535565,STALE_HIGH_OPPORTUNITY,1914,34.0
4239,content_60bd440e71a369ab,75.54294860535565,STALE_HIGH_OPPORTUNITY,1914,34.0
4240,content_921aef3dd3a639a6,75.54214130166189,STALE_HIGH_OPPORTUNITY,219,36.0
4241,content_ae0b64961ff4931c,75.54062538857538,STALE_HIGH_OPPORTUNITY,1913,34.0
4242,content_551e4d22e63bfcda,75.54062538857538,STALE_HIGH_OPPORTUNITY,1913,34.0
4243,content_b955c15ae239bba7,75.54062538857538,STALE_HIGH_OPPORTUNITY,1913,34.0
4244,content_f82d544cb86183d6,75.54061972648904,STALE_HIGH_OPPORTUNITY,163,131.0
4245,content_9441bbdf4c806b24,75.53777416798141,STALE_HIGH_OPPORTUNITY,1912,34.0
4246,content_3e4d7168ea4bd493,75.53777416798141,STALE_HIGH_OPPORTUNITY,1912,34.0
4247,content_cd2cbc2f79082602,75.53545095120117,STALE_HIGH_OPPORTUNITY,1911,34.0
4248,content_dc1d83a4017f5aff,75.53545095120117,STALE_HIGH_OPPORTUNITY,1911,34.0
4249,content_a3cd1888377ceddd,75.53122692069158,STALE_HIGH_OPPORTUNITY,1909,34.0
4250,content_8042f37da8ce128d,75.53122692069158,STALE_HIGH_OPPORTUNITY,1909,34.0
4251,content_ae04ebe7bcddae3f,75.53122692069158,STALE_HIGH_OPPORTUNITY,1909,34.0
4252,content_d8be383030412640,75.52956274152422,STALE_HIGH_OPPORTUNITY,172,113.0
4253,content_f64c3a50f35a8fad,75.52795329704668,STALE_HIGH_OPPORTUNITY,1908,34.0
4254,content_8bdcf44a53a562ab,75.52795329704668,STALE_HIGH_OPPORTUNITY,1908,34.0
4255,content_aa15355fa3be4d83,75.52499647568997,STALE_HIGH_OPPORTUNITY,1907,34.0
4256,content_3e69ddc2276b5f3a,75.52499647568997,STALE_HIGH_OPPORTUNITY,1907,34.0
4257,content_c78831fbac830e97,75.52277885967246,STALE_HIGH_OPPORTUNITY,1906,34.0
4258,content_a648d0f831af9b1c,75.52066684441766,STALE_HIGH_OPPORTUNITY,1905,34.0
4259,content_206d49e29b4af3d8,75.52066684441766,STALE_HIGH_OPPORTUNITY,1905,34.0
4260,content_8ecb6fd9f0f6b8ed,75.51813242611192,STALE_HIGH_OPPORTUNITY,1904,34.0
4261,content_febb601e1a37d38c,75.51813242611192,STALE_HIGH_OPPORTUNITY,1904,34.0
4262,content_cc065a39227cc683,75.51813242611192,STALE_HIGH_OPPORTUNITY,1904,34.0
4263,content_2c4ef1aeb261876f,75.51813242611192,STALE_HIGH_OPPORTUNITY,1904,34.0
4264,content_94cc2f1f1f94177e,75.51813242611192,STALE_HIGH_OPPORTUNITY,1904,34.0
4265,content_67aa3e2fd053e305,75.51813242611192,STALE_HIGH_OPPORTUNITY,1904,34.0
4266,content_2c72b55d142c2a9a,75.51549240704344,STALE_HIGH_OPPORTUNITY,1903,34.0
4267,content_3824479efeb0e733,75.51549240704344,STALE_HIGH_OPPORTUNITY,1903,34.0
4268,content_0f34fda9294f9ab5,75.51549240704344,STALE_HIGH_OPPORTUNITY,1903,34.0
4269,content_ff7a5c898775395a,75.51549240704344,STALE_HIGH_OPPORTUNITY,1903,34.0
4270,content_38683be9af60edee,75.51253558568675,STALE_HIGH_OPPORTUNITY,1902,34.0
4271,content_004530300bc185f7,75.50989556661827,STALE_HIGH_OPPORTUNITY,1901,34.0
4272,content_2edad020663e6a50,75.50989556661827,STALE_HIGH_OPPORTUNITY,1901,34.0
4273,content_a4b6916770fd9182,75.50989556661827,STALE_HIGH_OPPORTUNITY,1901,34.0
4274,content_0d5902e44c8e53c3,75.50820595441444,STALE_HIGH_OPPORTUNITY,1900,34.0
4275,content_559b4902921c95b9,75.50820595441444,STALE_HIGH_OPPORTUNITY,1900,34.0
4276,content_591c30cf11a2dc70,75.50567153610868,STALE_HIGH_OPPORTUNITY,1899,34.0
4277,content_edb410a717ebbd66,75.50567153610868,STALE_HIGH_OPPORTUNITY,1899,34.0
4278,content_4d095a1a9c305452,75.50239791246378,STALE_HIGH_OPPORTUNITY,1898,34.0
4279,content_1fcd04ed3b5a1c78,75.49933549034434,STALE_HIGH_OPPORTUNITY,1897,34.0
4280,content_63d457e03329547f,75.49933549034434,STALE_HIGH_OPPORTUNITY,1897,34.0
4281,content_25876763a6d27ed8,75.49933549034434,STALE_HIGH_OPPORTUNITY,1897,34.0
4282,content_538892bc04df0764,75.49637866898765,STALE_HIGH_OPPORTUNITY,1896,34.0
4283,content_1b829171cdff7636,75.49426665373286,STALE_HIGH_OPPORTUNITY,1895,34.0
4284,content_73d8b08a8d633a7c,75.49426665373286,STALE_HIGH_OPPORTUNITY,1895,34.0
4285,content_22c45d4109f52355,75.49257704152903,STALE_HIGH_OPPORTUNITY,1894,34.0
4286,content_5707281c95378b18,75.49257704152903,STALE_HIGH_OPPORTUNITY,1894,34.0
4287,content_238a71aa9d41bbe9,75.49257704152903,STALE_HIGH_OPPORTUNITY,1894,34.0
4288,content_0210eeea3a738a43,75.49099303008794,STALE_HIGH_OPPORTUNITY,1893,34.0
4289,content_fd5a86f9045cc224,75.48940901864685,STALE_HIGH_OPPORTUNITY,1892,34.0
4290,content_f3c85f5afa2f7e9f,75.48771940644303,STALE_HIGH_OPPORTUNITY,1891,34.0
4291,content_19b6ea4b5f11a77b,75.4849737866118,STALE_HIGH_OPPORTUNITY,1890,34.0
4292,content_d435994ac520604c,75.4849737866118,STALE_HIGH_OPPORTUNITY,1890,34.0
4293,content_a0e1d03cc3a24daf,75.4849737866118,STALE_HIGH_OPPORTUNITY,1890,34.0
4294,content_bcded2e8b7adb0fc,75.48180576372962,STALE_HIGH_OPPORTUNITY,1889,34.0
4295,content_aea9d33cebb177f8,75.48180576372962,STALE_HIGH_OPPORTUNITY,1889,34.0
4296,content_0e5fcbcfedccb5ba,75.48180576372962,STALE_HIGH_OPPORTUNITY,1889,34.0
4297,content_1921a0995e57d77f,75.48180576372962,STALE_HIGH_OPPORTUNITY,1889,34.0
4298,content_2f3ee8a713cae3d4,75.48180576372962,STALE_HIGH_OPPORTUNITY,1889,34.0
4299,content_b80dd2a8b5bd9cbb,75.4787433416102,STALE_HIGH_OPPORTUNITY,1888,34.0
4300,content_37acf9b1395ab283,75.4787433416102,STALE_HIGH_OPPORTUNITY,1888,34.0
4301,content_e4b043452056eea6,75.47568091949077,STALE_HIGH_OPPORTUNITY,1887,34.0
4302,content_8f9bab342575dd83,75.47568091949077,STALE_HIGH_OPPORTUNITY,1887,34.0
4303,content_ec848223ad8bdf36,75.47568091949077,STALE_HIGH_OPPORTUNITY,1887,34.0
4304,content_d89b00b0b72ec1ad,75.47219609432037,STALE_HIGH_OPPORTUNITY,1886,34.0
4305,content_99a9b2916f040143,75.47219609432037,STALE_HIGH_OPPORTUNITY,1886,34.0
4306,content_96b046ec623d473a,75.47219609432037,STALE_HIGH_OPPORTUNITY,1886,34.0
4307,content_9784d46591129d46,75.47219609432037,STALE_HIGH_OPPORTUNITY,1886,34.0
4308,content_ff93f431f16c389e,75.47219609432037,STALE_HIGH_OPPORTUNITY,1886,34.0
4309,content_ddb32dd7a5258c94,75.47159999215208,STALE_HIGH_OPPORTUNITY,216,36.0
4310,content_4c5530ff09b0a2f3,75.4688168699127,STALE_HIGH_OPPORTUNITY,1885,34.0
4311,content_21c8b89af4408a90,75.4688168699127,STALE_HIGH_OPPORTUNITY,1885,34.0
4312,content_57be15fadba186d3,75.46702165694614,STALE_HIGH_OPPORTUNITY,1884,34.0
4313,content_2334632aff684711,75.46702165694614,STALE_HIGH_OPPORTUNITY,1884,34.0
4314,content_3b4cfa0aead9c931,75.46533204474233,STALE_HIGH_OPPORTUNITY,1883,34.0
4315,content_dc7a14b50e38eb74,75.46533204474233,STALE_HIGH_OPPORTUNITY,1883,34.0
4316,content_124b45341c255bb3,75.46174161880919,STALE_HIGH_OPPORTUNITY,1881,34.0
4317,content_e980362911e2ec4e,75.45984080507986,STALE_HIGH_OPPORTUNITY,1880,34.0
4318,content_76cb3e5f5116e1eb,75.45984080507986,STALE_HIGH_OPPORTUNITY,1880,34.0
4319,content_f0fbad9e23f9117d,75.45730638677414,STALE_HIGH_OPPORTUNITY,1879,34.0
4320,content_5303fb674f46dc2c,75.45730638677414,STALE_HIGH_OPPORTUNITY,1879,34.0
4321,content_3f88daf434e06057,75.45730638677414,STALE_HIGH_OPPORTUNITY,1879,34.0
4322,content_436ea234cbcbfea3,75.4542439646547,STALE_HIGH_OPPORTUNITY,1878,34.0
4323,content_dc91336d2aad54de,75.4542439646547,STALE_HIGH_OPPORTUNITY,1878,34.0
4324,content_d69264888e6e0e13,75.4542439646547,STALE_HIGH_OPPORTUNITY,1878,34.0
4325,content_0453338e48d62746,75.4542439646547,STALE_HIGH_OPPORTUNITY,1878,34.0
4326,content_3d9e9ab9493905d8,75.4542439646547,STALE_HIGH_OPPORTUNITY,1878,34.0
4327,content_7e4c668ee152249f,75.4542439646547,STALE_HIGH_OPPORTUNITY,1878,34.0
4328,content_380fcde787aae314,75.45097034100979,STALE_HIGH_OPPORTUNITY,1876,34.0
4329,content_66273283cbf46272,75.45097034100979,STALE_HIGH_OPPORTUNITY,1876,34.0
4330,content_68ea44f634db1bfe,75.44928072880595,STALE_HIGH_OPPORTUNITY,1875,34.0
4331,content_cafc4da4511a3856,75.44928072880595,STALE_HIGH_OPPORTUNITY,1875,34.0
4332,content_21cfbe64ce5bb85e,75.4453735005846,STALE_HIGH_OPPORTUNITY,1873,34.0
4333,content_b9d99c5a37bfb89c,75.4453735005846,STALE_HIGH_OPPORTUNITY,1873,34.0
4334,content_294d719ef4c06925,75.4453735005846,STALE_HIGH_OPPORTUNITY,1873,34.0
4335,content_48fcd25633892619,75.44326148532983,STALE_HIGH_OPPORTUNITY,1872,34.0
4336,content_61847a8281466249,75.44326148532983,STALE_HIGH_OPPORTUNITY,1872,34.0
4337,content_7692b4b1ac62ada8,75.44114947007503,STALE_HIGH_OPPORTUNITY,1871,34.0
4338,content_1239cb8c698b9025,75.44114947007503,STALE_HIGH_OPPORTUNITY,1871,34.0
4339,content_b179a5dd41ceb5a1,75.44114947007503,STALE_HIGH_OPPORTUNITY,1871,34.0
4340,content_7a8dd4b43d85bc2e,75.43966539731035,STALE_HIGH_OPPORTUNITY,160,131.0
4341,content_8ebdc699cd97087c,75.43935425710846,STALE_HIGH_OPPORTUNITY,1870,34.0
4342,content_3e864bcec21576aa,75.43935425710846,STALE_HIGH_OPPORTUNITY,1870,34.0
4343,content_c605796003ec46df,75.43724224185368,STALE_HIGH_OPPORTUNITY,1869,34.0
4344,content_6734be555400f3c3,75.43724224185368,STALE_HIGH_OPPORTUNITY,1869,34.0
4345,content_490a5f35e27e1900,75.43724224185368,STALE_HIGH_OPPORTUNITY,1869,34.0
4346,content_a4e81f55bb0a6e86,75.43724224185368,STALE_HIGH_OPPORTUNITY,1869,34.0
4347,content_47eac38cc0748e5a,75.43470782354794,STALE_HIGH_OPPORTUNITY,1868,34.0
4348,content_162b047097d8b708,75.43470782354794,STALE_HIGH_OPPORTUNITY,1868,34.0
4349,content_b307513f75120145,75.42900538236002,STALE_HIGH_OPPORTUNITY,1865,34.0
4350,content_509c46548023e625,75.42900538236002,STALE_HIGH_OPPORTUNITY,1865,34.0
4351,content_a67af59dd01d8306,75.42657656481703,STALE_HIGH_OPPORTUNITY,1864,34.0
4352,content_b5df3cbda5cdd850,75.42657656481703,STALE_HIGH_OPPORTUNITY,1864,34.0
4353,content_7b290f41b86f5d47,75.42657656481703,STALE_HIGH_OPPORTUNITY,1864,34.0
4354,content_cd3e4a616177ab16,75.42657656481703,STALE_HIGH_OPPORTUNITY,1864,34.0
4355,content_d6f009f531450867,75.42457015032497,STALE_HIGH_OPPORTUNITY,1863,34.0
4356,content_62b8953fc047c315,75.42457015032497,STALE_HIGH_OPPORTUNITY,1863,34.0
4357,content_79a1d6aa506439a9,75.42457015032497,STALE_HIGH_OPPORTUNITY,1863,34.0
4358,content_024bd015f13015ba,75.42457015032497,STALE_HIGH_OPPORTUNITY,1863,34.0
4359,content_43fd91fbeef5d73c,75.42203573201922,STALE_HIGH_OPPORTUNITY,1862,34.0
4360,content_6b6e8049b5b269a6,75.42203573201922,STALE_HIGH_OPPORTUNITY,1862,34.0
4361,content_48923e0529a8fac8,75.41971251523896,STALE_HIGH_OPPORTUNITY,1861,34.0
4362,content_34d45767c9de4a37,75.41749489922145,STALE_HIGH_OPPORTUNITY,1860,34.0
4363,content_6e735f71df962aeb,75.41749489922145,STALE_HIGH_OPPORTUNITY,1860,34.0
4364,content_2e8f05facbac3bba,75.41749489922145,STALE_HIGH_OPPORTUNITY,1860,34.0
4365,content_d703f6d6febd5142,75.41749489922145,STALE_HIGH_OPPORTUNITY,1860,34.0
4366,content_07e22c856ddb7dd5,75.41538288396666,STALE_HIGH_OPPORTUNITY,1859,34.0
4367,content_f0eeda71cd5c9f36,75.41538288396666,STALE_HIGH_OPPORTUNITY,1859,34.0
4368,content_32beb820a547cd3f,75.41305966718639,STALE_HIGH_OPPORTUNITY,1858,34.0
4369,content_cdfd08c323bbbd90,75.41305966718639,STALE_HIGH_OPPORTUNITY,1858,34.0
4370,content_62ffee0e2c6ec0e9,75.41305966718639,STALE_HIGH_OPPORTUNITY,1858,34.0
4371,content_103774a3f32967b6,75.41305966718639,STALE_HIGH_OPPORTUNITY,1858,34.0
4372,content_39b3396543f8b10a,75.40946924125328,STALE_HIGH_OPPORTUNITY,1856,34.0
4373,content_bfc6be4ec78f5d59,75.40946924125328,STALE_HIGH_OPPORTUNITY,1856,34.0
4374,content_d375176a5d1dff04,75.40767402828669,STALE_HIGH_OPPORTUNITY,1855,34.0
4375,content_d96cbcf008dff53b,75.40767402828669,STALE_HIGH_OPPORTUNITY,1855,34.0
4376,content_e1fa48e80a1701ab,75.40545641226917,STALE_HIGH_OPPORTUNITY,1854,34.0
4377,content_7fcf5bba90c5f7a4,75.40545641226917,STALE_HIGH_OPPORTUNITY,1854,34.0
4378,content_7a27cda43a9cf095,75.40545641226917,STALE_HIGH_OPPORTUNITY,1854,34.0
4379,content_c8a38cb1cc808c9d,75.40292199396342,STALE_HIGH_OPPORTUNITY,1853,34.0
4380,content_786474093af57b84,75.40292199396342,STALE_HIGH_OPPORTUNITY,1853,34.0
4381,content_c1ac38dfd4cafec0,75.40292199396342,STALE_HIGH_OPPORTUNITY,1853,34.0
4382,content_a66b27322b2d7432,75.39968587272668,STALE_HIGH_OPPORTUNITY,213,36.0
4383,content_3fc9b72ce69239a4,75.39964837031852,STALE_HIGH_OPPORTUNITY,1852,34.0
4384,content_34b434785e91a8c6,75.39964837031852,STALE_HIGH_OPPORTUNITY,1852,34.0
4385,content_cc53685c47004801,75.39964837031852,STALE_HIGH_OPPORTUNITY,1852,34.0
4386,content_5ec84c016ace6457,75.39964837031852,STALE_HIGH_OPPORTUNITY,1852,34.0
4387,content_7d331e85a1d4cac4,75.39964837031852,STALE_HIGH_OPPORTUNITY,1852,34.0
4388,content_e3bba93a3fbef48a,75.39616354514811,STALE_HIGH_OPPORTUNITY,1851,34.0
4389,content_8a496e3fb34e14b7,75.3937347276051,STALE_HIGH_OPPORTUNITY,1850,34.0
4390,content_89effaf919b57def,75.39109470853664,STALE_HIGH_OPPORTUNITY,1849,34.0
4391,content_3464eb976e2780ab,75.39109470853664,STALE_HIGH_OPPORTUNITY,1849,34.0
4392,content_a7a85f7a9ce5d96d,75.39109470853664,STALE_HIGH_OPPORTUNITY,1849,34.0
4393,content_5846e3a0371c1a9d,75.39109470853664,STALE_HIGH_OPPORTUNITY,1849,34.0
4394,content_6a0435fa9144133b,75.39109470853664,STALE_HIGH_OPPORTUNITY,1849,34.0
4395,content_659b3493576d579a,75.39109470853664,STALE_HIGH_OPPORTUNITY,1849,34.0
4396,content_85ef6331a06a8957,75.39109470853664,STALE_HIGH_OPPORTUNITY,1849,34.0
4397,content_12a85cac8cf88e83,75.38782108489171,STALE_HIGH_OPPORTUNITY,1848,34.0
4398,content_6ee42d59ced5548a,75.38782108489171,STALE_HIGH_OPPORTUNITY,1848,34.0
4399,content_b4e64ee7daac3871,75.38549786811146,STALE_HIGH_OPPORTUNITY,1847,34.0
4400,content_e9c8e5fbc2683e56,75.38338585285668,STALE_HIGH_OPPORTUNITY,1846,34.0
4401,content_c8700d3a5eb13c34,75.38338585285668,STALE_HIGH_OPPORTUNITY,1846,34.0
4402,content_5315ddfb86a5bf8e,75.38338585285668,STALE_HIGH_OPPORTUNITY,1846,34.0
4403,content_59f765c54169d7c6,75.38338585285668,STALE_HIGH_OPPORTUNITY,1846,34.0
4404,content_a9386497418b93c4,75.38338585285668,STALE_HIGH_OPPORTUNITY,1846,34.0
4405,content_f6c5d68d2b39c63a,75.38338585285668,STALE_HIGH_OPPORTUNITY,1846,34.0
4406,content_087632fc68dcd6db,75.3807458337882,STALE_HIGH_OPPORTUNITY,1845,34.0
4407,content_bd0ca118215ced20,75.3807458337882,STALE_HIGH_OPPORTUNITY,1845,34.0
4408,content_2c0a22d940d2a4d6,75.37831701624519,STALE_HIGH_OPPORTUNITY,1844,34.0
4409,content_ad0905e0e6b116bc,75.37831701624519,STALE_HIGH_OPPORTUNITY,1844,34.0
4410,content_5111f54c4696b812,75.37620500099041,STALE_HIGH_OPPORTUNITY,1843,34.0
4411,content_7c0576d35a50e5e9,75.37620500099041,STALE_HIGH_OPPORTUNITY,1843,34.0
4412,content_3aab7e20ce2e0e93,75.3743041872611,STALE_HIGH_OPPORTUNITY,1842,34.0
4413,content_1152d76cd76f1ef9,75.3743041872611,STALE_HIGH_OPPORTUNITY,1842,34.0
4414,content_00df7cf42edb387e,75.37145296666714,STALE_HIGH_OPPORTUNITY,1840,34.0
4415,content_7aa7da0396c9fdfe,75.3709193007671,STALE_HIGH_OPPORTUNITY,158,131.0
4416,content_bcfd55340a2f2a61,75.36934095141235,STALE_HIGH_OPPORTUNITY,1839,34.0
4417,content_8b9dec9e428eb636,75.36722893615757,STALE_HIGH_OPPORTUNITY,1838,34.0
4418,content_eb53a2c7dd144224,75.36332170793622,STALE_HIGH_OPPORTUNITY,1836,34.0
4419,content_a9ae731bcccc9c96,75.36332170793622,STALE_HIGH_OPPORTUNITY,1836,34.0
4420,content_262fbf9d0eca50fc,75.36110409191869,STALE_HIGH_OPPORTUNITY,1835,34.0
4421,content_6bc21c0e0efbfe44,75.35899207666391,STALE_HIGH_OPPORTUNITY,1834,34.0
4422,content_1fb678fd8f43c3af,75.35688006140913,STALE_HIGH_OPPORTUNITY,1833,34.0
4423,content_6353970ce988dfda,75.35688006140913,STALE_HIGH_OPPORTUNITY,1833,34.0
4424,content_4765071640cd54be,75.35688006140913,STALE_HIGH_OPPORTUNITY,1833,34.0
4425,content_c377efb7ba28b258,75.35413444157791,STALE_HIGH_OPPORTUNITY,1832,34.0
4426,content_9426b4b84ee2bec1,75.35413444157791,STALE_HIGH_OPPORTUNITY,1832,34.0
4427,content_320ed9be1ad6b7d2,75.35413444157791,STALE_HIGH_OPPORTUNITY,1832,34.0
4428,content_a13c0af1132f0581,75.35413444157791,STALE_HIGH_OPPORTUNITY,1832,34.0
4429,content_e839b6a62c46a549,75.35413444157791,STALE_HIGH_OPPORTUNITY,1832,34.0
4430,content_74e4d51af6f2903b,75.35413444157791,STALE_HIGH_OPPORTUNITY,1832,34.0
4431,content_4784cecffb03d67b,75.35413444157791,STALE_HIGH_OPPORTUNITY,1832,34.0
4432,content_7323bc8bdb98e727,75.34991041106834,STALE_HIGH_OPPORTUNITY,1830,34.0
4433,content_10102a47be79a1c7,75.34991041106834,STALE_HIGH_OPPORTUNITY,1830,34.0
4434,content_99898614f246ffe4,75.34991041106834,STALE_HIGH_OPPORTUNITY,1830,34.0
4435,content_6ca26af2f8f03733,75.34991041106834,STALE_HIGH_OPPORTUNITY,1830,34.0
4436,content_b4b88b3a9abd141f,75.34991041106834,STALE_HIGH_OPPORTUNITY,1830,34.0
4437,content_f587d16186a60879,75.34963111118829,STALE_HIGH_OPPORTUNITY,211,36.0
4438,content_a4119bfd0ebfbbbd,75.34769279505082,STALE_HIGH_OPPORTUNITY,1829,34.0
4439,content_b3c6a8850bf604e0,75.34769279505082,STALE_HIGH_OPPORTUNITY,1829,34.0
4440,content_6048ce89caa21075,75.34568638055877,STALE_HIGH_OPPORTUNITY,1828,34.0
4441,content_4505bdc6426f9aab,75.34568638055877,STALE_HIGH_OPPORTUNITY,1828,34.0
4442,content_d0c729c6ce6cf3a4,75.34568638055877,STALE_HIGH_OPPORTUNITY,1828,34.0
4443,content_d108c904df8e5a12,75.34420796988042,STALE_HIGH_OPPORTUNITY,1827,34.0
4444,content_7a701aa475f39591,75.34420796988042,STALE_HIGH_OPPORTUNITY,1827,34.0
4445,content_e822a96fa53acba1,75.34420796988042,STALE_HIGH_OPPORTUNITY,1827,34.0
4446,content_f60a2d8f8ccfb080,75.3428351599648,STALE_HIGH_OPPORTUNITY,1826,34.0
4447,content_8180bb6d212d8ec0,75.34030074165906,STALE_HIGH_OPPORTUNITY,1825,34.0
4448,content_cf357b6d099d2a12,75.33966147499629,STALE_HIGH_OPPORTUNITY,157,131.0
4449,content_cbc4ff6292b02161,75.33734392030237,STALE_HIGH_OPPORTUNITY,1824,34.0
4450,content_f65c2c7f1d5077e0,75.33734392030237,STALE_HIGH_OPPORTUNITY,1824,34.0
4451,content_9d5660477a8f0bce,75.33734392030237,STALE_HIGH_OPPORTUNITY,1824,34.0
4452,content_f78f7ccc24cea56c,75.33090227377528,STALE_HIGH_OPPORTUNITY,1821,34.0
4453,content_0f53238660f16bfd,75.33090227377528,STALE_HIGH_OPPORTUNITY,1821,34.0
4454,content_92cb295146ab5a7f,75.32889585928324,STALE_HIGH_OPPORTUNITY,1820,34.0
4455,content_25b841c9f168076f,75.32889585928324,STALE_HIGH_OPPORTUNITY,1820,34.0
4456,content_4d1dbb48b252eca6,75.32889585928324,STALE_HIGH_OPPORTUNITY,1820,34.0
4457,content_db320847c7f24e70,75.32699504555393,STALE_HIGH_OPPORTUNITY,1819,34.0
4458,content_9f5e361c8a1eb87c,75.32245421275614,STALE_HIGH_OPPORTUNITY,1817,34.0
4459,content_a64dbf1588f8cd64,75.3199197944504,STALE_HIGH_OPPORTUNITY,1816,34.0
4460,content_36b5e864b9835f98,75.3199197944504,STALE_HIGH_OPPORTUNITY,1816,34.0
4461,content_b68f2e4f46fcd1b8,75.3199197944504,STALE_HIGH_OPPORTUNITY,1816,34.0
4462,content_505f6badc819d51a,75.3199197944504,STALE_HIGH_OPPORTUNITY,1816,34.0
4463,content_d885ac7fff90e6c5,75.3199197944504,STALE_HIGH_OPPORTUNITY,1816,34.0
4464,content_41768cc71336b23a,75.31717417461918,STALE_HIGH_OPPORTUNITY,1815,34.0
4465,content_de9fabe8994540e1,75.31717417461918,STALE_HIGH_OPPORTUNITY,1815,34.0
4466,content_b0392ca7c045f4ae,75.31717417461918,STALE_HIGH_OPPORTUNITY,1815,34.0
4467,content_4df7b1c978db6208,75.31516776012714,STALE_HIGH_OPPORTUNITY,1814,34.0
4468,content_10f46b07aa246648,75.3131613456351,STALE_HIGH_OPPORTUNITY,1813,34.0
4469,content_009f45d9f4ae9865,75.3131613456351,STALE_HIGH_OPPORTUNITY,1813,34.0
4470,content_e685265297d82471,75.3131613456351,STALE_HIGH_OPPORTUNITY,1813,34.0
4471,content_2df44b8f6403d1ab,75.3131613456351,STALE_HIGH_OPPORTUNITY,1813,34.0
4472,content_8d100be7ea00b15c,75.31083812885484,STALE_HIGH_OPPORTUNITY,1812,34.0
4473,content_784b75ade1ac7425,75.31083812885484,STALE_HIGH_OPPORTUNITY,1812,34.0
4474,content_a8bc4d8bc1bddac6,75.31083812885484,STALE_HIGH_OPPORTUNITY,1812,34.0
4475,content_6104ac33fa0b00e7,75.31083812885484,STALE_HIGH_OPPORTUNITY,1812,34.0
4476,content_e09f1fb315389136,75.30682529987074,STALE_HIGH_OPPORTUNITY,1810,34.0
4477,content_b70547522638974e,75.30682529987074,STALE_HIGH_OPPORTUNITY,1810,34.0
4478,content_5de1b2f61d05859f,75.30471328461596,STALE_HIGH_OPPORTUNITY,1809,34.0
4479,content_2ceb07ab9663cef4,75.30196766478474,STALE_HIGH_OPPORTUNITY,1808,34.0
4480,content_6d383711188390a7,75.30196766478474,STALE_HIGH_OPPORTUNITY,1808,34.0
4481,content_073ce5ca88a1d8a7,75.29848283961434,STALE_HIGH_OPPORTUNITY,1807,34.0
4482,content_bd8584e2ced6d3b0,75.29848283961434,STALE_HIGH_OPPORTUNITY,1807,34.0
4483,content_cba46e1df4cf8b10,75.29848283961434,STALE_HIGH_OPPORTUNITY,1807,34.0
4484,content_92b412c2d86e7f05,75.29848283961434,STALE_HIGH_OPPORTUNITY,1807,34.0
4485,content_139ea70d2260ca01,75.29848283961434,STALE_HIGH_OPPORTUNITY,1807,34.0
4486,content_f287b868ec38f95a,75.29563161902038,STALE_HIGH_OPPORTUNITY,1806,34.0
4487,content_315213f10cef88df,75.29563161902038,STALE_HIGH_OPPORTUNITY,1806,34.0
4488,content_8383f501fe373e8e,75.29563161902038,STALE_HIGH_OPPORTUNITY,1806,34.0
4489,content_ad94e6c164b3abaa,75.29563161902038,STALE_HIGH_OPPORTUNITY,1806,34.0
4490,content_2efb1336bc1a8478,75.2926747976637,STALE_HIGH_OPPORTUNITY,1805,34.0
4491,content_065e5d38fa6aedb0,75.2926747976637,STALE_HIGH_OPPORTUNITY,1805,34.0
4492,content_203d0b1d6c869ef3,75.2926747976637,STALE_HIGH_OPPORTUNITY,1805,34.0
4493,content_721649bc659e1d43,75.2926747976637,STALE_HIGH_OPPORTUNITY,1805,34.0
4494,content_e709ad7b07f968ba,75.28971797630697,STALE_HIGH_OPPORTUNITY,1804,34.0
4495,content_f000ae37a80116a1,75.28750036028946,STALE_HIGH_OPPORTUNITY,1803,34.0
4496,content_639228003f8632fd,75.28750036028946,STALE_HIGH_OPPORTUNITY,1803,34.0
4497,content_ac9be8f8f97a5c38,75.28750036028946,STALE_HIGH_OPPORTUNITY,1803,34.0
4498,content_19ac2f4187def947,75.28359313206812,STALE_HIGH_OPPORTUNITY,1801,34.0
4499,content_5c67207e6e960aba,75.28126991528785,STALE_HIGH_OPPORTUNITY,1800,34.0
4500,content_4e3c6a792ac18cff,75.28126991528785,STALE_HIGH_OPPORTUNITY,1800,34.0
